,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,delivered_est_difference,delivered_purchase_difference
4092,other,RS,other,RS,delivered,2017-04-06 13:56:03,2017-04-06 14:05:15,2017-04-11 08:05:30,2017-04-17 13:56:51,2017-05-04,other,credit_card,moveis_decoracao,other,SP,furniture_decor,-29.78786508815496,-51.85937507267428,2.0,60.9,20.48,1.0,8.0,137.58,45.0,275.0,1.0,500.0,23.0,9.0,23.0,16.0,11.0
4093,sao paulo,SP,sao paulo,SP,delivered,2018-02-27 18:05:39,2018-02-27 18:15:33,2018-02-28 19:32:49,2018-03-06 22:22:29,2018-03-20,other,credit_card,other,curitiba,PR,other,-23.82804014654624,-46.7224636537596,3.0,47.9,14.1,1.0,3.0,372.0,53.0,1052.0,1.0,650.0,20.0,30.0,20.0,13.0,7.0
4094,other,MG,other,MG,delivered,2018-06-03 21:24:09,2018-06-05 04:12:38,2018-06-05 13:45:00,2018-06-16 17:08:21,2018-07-18,other,boleto,cama_mesa_banho,other,SC,bed_bath_table,-21.22422794477461,-44.998659272000666,1.0,169.9,39.48,1.0,1.0,209.38,58.0,2400.0,2.0,10800.0,54.0,27.0,36.0,31.0,12.0
4095,other,MG,other,MG,delivered,2018-07-30 17:38:47,2018-07-31 09:30:36,2018-08-01 09:09:00,2018-08-02 21:57:49,2018-08-07,other,voucher,other,belo horizonte,MG,other,-19.506085187344905,-42.57225013627445,1.0,97.15,14.02,1.0,1.0,111.17,57.0,2440.0,1.0,375.0,29.0,14.0,20.0,4.0,3.0
4096,other,MG,other,MG,delivered,2017-03-24 22:00:06,2017-03-24 22:15:10,2017-03-27 11:35:06,2017-04-04 14:47:54,2017-04-17,other,credit_card,other,sao paulo,SP,other,-19.6439240745046,-43.87430050083957,1.0,84.99,18.87,1.0,2.0,103.86,34.0,545.0,3.0,2200.0,48.0,25.0,25.0,12.0,10.0
4097,niteroi,RJ,niteroi,RJ,delivered,2018-02-01 07:47:34,2018-02-01 08:10:31,2018-02-02 00:24:34,2018-04-23 15:49:34,2018-03-05,other,credit_card,other,other,SC,other,-22.937959875419743,-43.06103789709287,1.0,199.0,24.26,1.0,5.0,123.26,58.0,1167.0,1.0,1900.0,90.0,14.0,18.0,-50.0,81.0
4098,other,SP,other,SP,delivered,2018-06-25 00:35:00,2018-06-25 00:55:32,2018-06-25 13:29:00,2018-06-29 21:58:36,2018-07-16,other,credit_card,other,sao paulo,SP,other,-23.671166540491573,-45.44685378631794,1.0,49.9,13.01,1.0,5.0,62.91,49.0,1062.0,3.0,100.0,25.0,3.0,14.0,16.0,4.0
4099,other,SP,other,SP,delivered,2018-03-01 16:51:27,2018-03-01 17:09:42,2018-03-02 23:57:29,2018-04-05 21:37:26,2018-03-19,other,credit_card,other,other,SP,other,-23.69029792389557,-46.62960119773249,1.0,204.0,14.45,1.0,10.0,218.45,42.0,236.0,1.0,342.0,18.0,13.0,15.0,-18.0,35.0
4100,other,MG,other,MG,delivered,2017-06-26 13:39:18,2017-06-26 13:50:14,2017-07-11 17:06:27,2017-07-13 19:28:06,2017-07-18,other,credit_card,other,other,MG,other,-18.97625646479176,-49.46138379469037,2.0,39.9,12.48,1.0,5.0,104.76,32.0,909.0,5.0,400.0,17.0,10.0,17.0,4.0,17.0
4101,sao paulo,SP,sao paulo,SP,delivered,2017-01-19 19:35:35,2017-01-19 19:50:14,2017-01-20 15:45:45,2017-01-24 12:53:46,2017-02-15,other,credit_card,moveis_decoracao,sao paulo,SP,furniture_decor,-23.472004872323875,-46.60844051151254,1.0,229.9,15.39,1.0,4.0,245.29,53.0,1391.0,3.0,3100.0,35.0,20.0,35.0,21.0,4.0
4102,other,SP,other,SP,delivered,2017-10-24 19:28:25,2017-10-24 19:49:21,2017-10-25 20:27:58,2017-10-30 20:34:08,2017-11-13,other,credit_card,other,other,MG,other,-23.63029258673322,-46.56990060935425,2.0,70.9,26.82,1.0,3.0,195.44,38.0,500.0,1.0,5150.0,90.0,4.0,42.0,13.0,6.0
4103,other,RS,other,RS,delivered,2018-01-08 20:04:06,2018-01-08 20:12:30,2018-01-10 19:28:08,2018-01-17 18:59:02,2018-02-06,other,credit_card,other,other,SP,other,-29.995267668132847,-50.14747432924926,1.0,122.99,15.61,1.0,1.0,138.6,,,,400.0,20.0,12.0,15.0,19.0,8.0
4104,sao paulo,SP,other,SP,delivered,2018-02-19 19:32:17,2018-02-19 20:35:27,2018-02-20 18:55:00,2018-02-21 20:27:27,2018-03-05,other,credit_card,other,sao paulo,SP,other,-23.5916384454671,-46.6338422200935,1.0,95.2,9.48,1.0,2.0,104.68,44.0,421.0,5.0,1250.0,23.0,30.0,15.0,11.0,2.0
4105,sao paulo,SP,sao paulo,SP,delivered,2018-06-22 12:41:32,2018-06-23 01:00:17,2018-06-25 11:48:00,2018-06-26 23:22:04,2018-07-05,other,credit_card,other,other,SP,other,-23.628506323879165,-46.74197618180497,1.0,19.0,8.29,1.0,2.0,27.29,60.0,705.0,2.0,350.0,17.0,21.0,11.0,8.0,4.0
4106,belo horizonte,MG,belo horizonte,MG,delivered,2017-02-14 08:14:47,2017-02-14 08:25:18,2017-02-14 10:31:59,2017-02-20 11:41:26,2017-03-15,other,credit_card,other,other,RJ,other,-19.93056767277396,-43.94522767568813,1.0,379.9,16.83,1.0,1.0,189.28,36.0,210.0,1.0,541.0,21.0,15.0,16.0,22.0,6.0
4107,other,RS,other,RS,delivered,2017-08-14 10:00:45,2017-08-15 03:30:44,2017-08-16 20:13:28,2017-08-23 18:03:22,2017-09-05,other,boleto,moveis_decoracao,curitiba,PR,furniture_decor,-30.25664642994912,-54.916822589172185,1.0,49.0,15.1,1.0,1.0,128.2,55.0,2435.0,2.0,3000.0,69.0,11.0,11.0,12.0,9.0
4108,other,other,other,other,delivered,2018-04-04 10:30:16,2018-04-04 10:49:12,2018-04-05 23:17:33,2018-04-18 22:00:44,2018-05-04,other,credit_card,other,other,other,other,-13.372030566261158,-39.07170449016946,1.0,229.9,38.3,1.0,10.0,268.2,22.0,233.0,3.0,150.0,18.0,9.0,11.0,15.0,14.0
4109,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-03-31 11:15:27,2018-03-31 11:27:19,2018-04-02 21:28:30,2018-04-24 22:06:27,2018-05-03,other,voucher,moveis_decoracao,other,SP,furniture_decor,-23.01387650432663,-43.46308657204665,1.0,39.9,15.23,1.0,1.0,110.26,32.0,192.0,2.0,800.0,18.0,12.0,18.0,8.0,24.0
4110,other,MG,other,MG,delivered,2017-08-17 14:13:37,2017-08-17 14:45:18,2017-08-22 17:34:13,2017-08-29 19:54:58,2017-09-11,other,credit_card,other,sao paulo,SP,other,-22.12122758136616,-45.04201583672858,1.0,18.99,15.1,1.0,1.0,34.09,32.0,365.0,6.0,50.0,19.0,3.0,11.0,12.0,12.0
4111,other,SP,other,SP,delivered,2017-11-14 11:21:43,2017-11-14 11:35:42,2017-11-17 17:22:02,2017-11-23 18:28:35,2017-12-04,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-23.411582298084145,-46.44838156702636,1.0,48.9,19.23,1.0,4.0,68.13,55.0,396.0,1.0,3775.0,35.0,13.0,25.0,10.0,9.0
4112,other,SP,other,SP,delivered,2018-06-03 23:35:01,2018-06-03 23:51:03,2018-06-04 15:23:00,2018-06-07 00:58:28,2018-06-28,other,credit_card,informatica_acessorios,sao paulo,SP,computers_accessories,-23.94449685706044,-46.33344600360667,1.0,35.99,7.39,1.0,1.0,43.38,39.0,1423.0,1.0,150.0,17.0,11.0,14.0,20.0,3.0
4113,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-06-09 10:08:27,2017-06-09 10:22:23,2017-06-09 12:44:28,2017-06-23 11:42:07,2017-08-08,other,credit_card,moveis_decoracao,other,MG,furniture_decor,-22.85237646681872,-43.30022399999999,1.0,49.9,14.08,1.0,1.0,63.98,63.0,715.0,4.0,1350.0,35.0,10.0,35.0,45.0,14.0
4114,other,other,other,other,delivered,2017-11-29 15:41:09,2017-11-29 16:31:02,2017-12-05 11:29:04,2017-12-21 19:15:24,2017-12-21,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-20.28644743769181,-40.29971296453184,1.0,89.9,19.5,1.0,1.0,218.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,-1.0,22.0
4115,other,SP,other,SP,delivered,2017-11-18 10:25:55,2017-11-22 02:56:29,2017-11-28 17:30:10,2017-12-09 14:06:53,2017-12-07,other,boleto,esporte_lazer,sao paulo,SP,sports_leisure,-21.87566525252064,-47.48688893889825,1.0,45.9,68.13,1.0,1.0,114.03,32.0,1797.0,1.0,150.0,16.0,16.0,11.0,-3.0,21.0
4116,other,PR,other,PR,delivered,2017-12-15 11:38:53,2017-12-15 11:53:19,2017-12-20 11:13:48,2018-01-08 19:27:17,2018-01-17,other,credit_card,other,other,SP,other,-25.463292865060648,-54.58348773202574,1.0,170.0,15.94,1.0,3.0,185.94,42.0,631.0,2.0,459.0,18.0,13.0,14.0,8.0,24.0
4117,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-03-12 11:15:29,2017-03-12 11:15:29,2017-03-13 12:36:16,2017-03-16 16:12:15,2017-04-03,other,credit_card,other,other,SP,other,-22.947981045144218,-43.34012460841463,2.0,59.9,20.5,1.0,2.0,160.8,49.0,489.0,2.0,16250.0,18.0,53.0,39.0,17.0,4.0
4118,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-01-19 15:00:59,2018-01-19 15:13:22,2018-01-29 19:12:55,2018-02-08 15:19:07,2018-02-19,other,credit_card,other,other,SP,other,-22.88153670905025,-43.48413130399823,1.0,410.0,20.12,1.0,4.0,430.12,58.0,1154.0,1.0,2600.0,55.0,29.0,17.0,10.0,20.0
4119,belo horizonte,MG,belo horizonte,MG,delivered,2018-03-20 16:35:13,2018-03-20 16:50:20,2018-03-22 19:43:40,2018-04-02 20:46:25,2018-04-19,other,credit_card,other,ibitinga,SP,other,-19.938418314170093,-43.93845389116774,1.0,27.9,18.23,1.0,2.0,46.13,38.0,596.0,2.0,300.0,30.0,8.0,12.0,16.0,13.0
4120,other,other,other,other,delivered,2018-01-06 20:29:02,2018-01-06 20:46:37,2018-02-03 15:38:26,2018-02-16 16:04:05,2018-03-19,other,credit_card,other,sao jose do rio preto,SP,other,-26.98605094255291,-49.08152716250217,1.0,179.99,57.93,1.0,1.0,237.92,56.0,621.0,1.0,10700.0,40.0,40.0,40.0,30.0,40.0
4121,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2018-03-14 15:55:57,2018-03-14 16:10:39,2018-03-20 00:02:52,2018-04-23 10:41:24,2018-04-16,other,voucher,other,other,SP,other,-22.92335646987714,-43.23496692215356,1.0,104.0,24.86,1.0,1.0,128.86,52.0,784.0,4.0,11325.0,18.0,105.0,30.0,-8.0,39.0
4122,curitiba,PR,curitiba,PR,delivered,2018-03-12 22:07:56,2018-03-13 00:40:28,2018-03-13 19:47:58,2018-03-15 21:38:25,2018-03-29,other,credit_card,other,other,other,other,-25.41454649453055,-49.19900545305483,1.0,29.99,15.23,1.0,1.0,45.22,56.0,197.0,5.0,200.0,16.0,16.0,16.0,13.0,2.0
4123,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-11-22 11:32:22,2017-11-22 11:46:50,2017-11-27 13:39:35,2017-12-28 19:43:00,2017-12-11,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor,-22.902260731057765,-43.31229915015291,1.0,83.9,17.84,1.0,5.0,101.74,63.0,418.0,1.0,1500.0,45.0,15.0,35.0,-18.0,36.0
4124,belo horizonte,MG,belo horizonte,MG,delivered,2018-01-12 18:17:00,2018-01-12 18:28:58,2018-01-16 19:09:47,2018-01-19 16:39:49,2018-01-29,other,credit_card,other,belo horizonte,MG,other,-19.83537757452819,-43.97996156203472,1.0,155.0,15.29,1.0,10.0,170.29,53.0,1139.0,7.0,2450.0,50.0,30.0,40.0,9.0,6.0
4125,other,other,other,other,delivered,2018-07-27 09:48:19,2018-07-28 09:45:11,2018-07-30 15:07:00,2018-08-06 21:08:42,2018-08-21,other,credit_card,other,other,SP,other,-14.64661648332472,-52.35466830604292,1.0,735.0,32.1,1.0,1.0,767.1,52.0,1126.0,3.0,1250.0,30.0,10.0,18.0,14.0,10.0
4126,other,SP,other,SP,delivered,2018-08-02 22:09:44,2018-08-02 22:24:21,2018-08-03 10:29:00,2018-08-04 13:38:51,2018-08-08,other,credit_card,other,sao paulo,SP,other,-23.25054850375091,-45.89093174562871,1.0,59.0,7.7,1.0,4.0,143.41,54.0,151.0,3.0,250.0,16.0,2.0,20.0,3.0,1.0
4127,belo horizonte,MG,belo horizonte,MG,delivered,2018-01-12 15:57:04,2018-01-12 16:09:00,2018-01-13 15:27:41,2018-01-22 15:18:46,2018-02-07,other,voucher,other,other,SP,other,-19.906325789275705,-43.966128942616976,1.0,229.0,18.85,1.0,1.0,247.85,42.0,236.0,1.0,342.0,18.0,13.0,15.0,15.0,9.0
4128,other,PR,other,PR,delivered,2018-04-24 19:53:13,2018-04-24 20:10:14,2018-04-25 15:06:00,2018-05-07 15:22:30,2018-05-23,other,credit_card,other,other,other,other,-24.507534651654943,-50.41636027437573,1.0,149.97,34.59,1.0,3.0,184.56,60.0,312.0,2.0,1950.0,23.0,65.0,23.0,15.0,12.0
4129,other,MG,other,MG,delivered,2017-10-06 14:00:56,2017-10-06 14:14:12,2017-10-06 19:39:00,2017-10-18 02:39:00,2017-11-03,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table,-19.96111013241984,-43.40841437271048,1.0,56.99,16.16,1.0,1.0,146.3,53.0,381.0,1.0,825.0,25.0,18.0,40.0,15.0,11.0
4130,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-12-20 13:24:20,2017-12-20 14:00:33,2017-12-20 21:49:15,2018-01-05 19:19:59,2018-01-15,other,credit_card,informatica_acessorios,sao paulo,SP,computers_accessories,-22.92110158673321,-43.54869035789716,1.0,29.9,15.11,1.0,1.0,45.01,56.0,954.0,3.0,950.0,31.0,4.0,23.0,9.0,16.0
4131,other,MG,other,MG,delivered,2018-06-11 08:17:50,2018-06-11 08:31:46,2018-06-12 05:59:00,2018-06-15 20:26:29,2018-07-03,other,credit_card,other,other,MG,other,-20.772029128955456,-45.27213623662399,1.0,129.0,26.05,1.0,7.0,155.05,42.0,540.0,3.0,10750.0,31.0,61.0,31.0,17.0,4.0
4132,other,MG,other,MG,delivered,2017-01-07 13:29:22,2017-01-07 14:00:13,2017-01-09 11:06:24,2017-01-18 12:28:02,2017-03-01,other,credit_card,beleza_saude,curitiba,PR,health_beauty,-21.134677085492463,-44.23523676034388,1.0,370.0,19.43,1.0,10.0,389.43,48.0,657.0,1.0,750.0,38.0,12.0,25.0,41.0,10.0
4133,other,SP,other,SP,delivered,2018-05-01 13:34:02,2018-05-01 13:50:32,2018-05-03 16:30:00,2018-05-07 18:08:45,2018-05-23,other,credit_card,other,other,SP,other,-22.89654395877416,-47.16564873806522,1.0,99.9,0.0,1.0,4.0,99.9,33.0,523.0,3.0,584.0,16.0,11.0,13.0,15.0,6.0
4134,other,MG,other,MG,delivered,2017-11-25 14:33:02,2017-11-25 14:39:26,2017-11-29 21:05:00,2017-12-19 21:38:30,2017-12-18,other,credit_card,other,sao jose do rio preto,SP,other,-21.7899153523262,-46.56277161292275,1.0,49.0,17.67,1.0,6.0,66.67,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,-2.0,24.0
4135,other,PR,other,PR,delivered,2018-03-13 10:15:51,2018-03-13 11:20:39,2018-03-14 19:48:34,2018-03-20 10:05:23,2018-04-05,other,credit_card,esporte_lazer,other,SC,sports_leisure,-23.5518133365841,-51.46925985874683,3.0,14.5,18.23,1.0,10.0,196.38,23.0,182.0,2.0,150.0,20.0,10.0,15.0,15.0,6.0
4136,sao paulo,SP,sao paulo,SP,delivered,2017-11-14 10:43:54,2017-11-14 10:55:33,2017-11-16 14:32:20,2017-11-22 02:24:50,2017-12-05,other,credit_card,beleza_saude,other,RJ,health_beauty,-23.596809317790985,-46.64670521065844,1.0,134.9,14.69,1.0,1.0,149.59,23.0,274.0,1.0,390.0,19.0,12.0,17.0,12.0,7.0
4137,other,other,other,other,delivered,2017-07-25 17:04:04,2017-07-25 17:15:17,2017-07-26 19:42:57,2017-08-10 20:23:19,2017-08-18,other,credit_card,beleza_saude,other,other,health_beauty,-20.464568055802307,-54.6052668687172,1.0,59.9,18.66,1.0,3.0,78.56,55.0,540.0,3.0,1500.0,20.0,22.0,22.0,7.0,16.0
4138,other,SP,other,SP,delivered,2018-04-15 18:59:34,2018-04-15 19:15:14,2018-04-16 21:57:44,2018-04-19 14:04:04,2018-05-08,other,credit_card,other,curitiba,PR,other,-23.44011288481737,-46.54987040743839,1.0,319.0,24.77,1.0,3.0,343.77,49.0,389.0,1.0,5000.0,40.0,35.0,35.0,18.0,3.0
4139,other,other,other,other,delivered,2018-06-21 22:13:43,2018-06-21 22:38:20,2018-06-22 14:59:00,2018-06-28 22:03:41,2018-07-25,other,credit_card,other,other,SP,other,-13.531823297652362,-48.22351122841971,2.0,29.99,18.3,1.0,7.0,91.57,57.0,680.0,2.0,250.0,17.0,7.0,13.0,26.0,6.0
4140,other,PR,other,PR,delivered,2018-05-15 22:28:10,2018-05-15 22:55:02,2018-05-21 16:32:00,2018-06-12 15:41:28,2018-06-07,other,credit_card,other,other,SP,other,-23.413986883293287,-51.423828266586575,1.0,175.0,19.11,1.0,8.0,194.11,46.0,232.0,1.0,184.0,18.0,10.0,13.0,-6.0,27.0
4141,other,RJ,other,RJ,delivered,2018-03-07 12:08:37,2018-03-07 12:29:55,2018-03-08 19:58:35,2018-03-13 18:56:39,2018-03-21,other,credit_card,beleza_saude,other,RJ,health_beauty,-22.65535983752201,-43.0427005706376,1.0,109.9,10.97,1.0,6.0,241.74,42.0,250.0,1.0,427.0,15.0,17.0,14.0,7.0,6.0
4142,other,other,other,other,delivered,2018-02-15 11:59:37,2018-02-15 12:47:51,2018-02-16 14:16:49,2018-03-08 17:53:27,2018-03-15,other,boleto,informatica_acessorios,other,MG,computers_accessories,-17.748954181302103,-48.6381267401571,1.0,149.0,45.12,1.0,1.0,194.12,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,6.0,21.0
4143,sao paulo,SP,sao paulo,SP,delivered,2018-07-08 11:32:31,2018-07-08 11:45:39,2018-07-10 15:43:00,2018-07-13 14:24:42,2018-07-19,other,credit_card,beleza_saude,other,SP,health_beauty,-23.48028540550516,-46.415941962808006,1.0,29.9,7.79,1.0,7.0,75.38,55.0,388.0,1.0,250.0,16.0,5.0,15.0,5.0,5.0
4144,other,SP,other,SP,delivered,2017-05-12 17:29:57,2017-05-14 15:55:17,2017-05-15 08:13:37,2017-05-18 14:54:59,2017-05-30,other,credit_card,other,sao paulo,SP,other,-22.0062327485429,-47.88994234970285,2.0,24.9,11.85,1.0,7.0,73.5,38.0,130.0,1.0,350.0,20.0,45.0,20.0,11.0,5.0
4145,other,other,other,other,delivered,2018-08-04 23:25:30,2018-08-04 23:35:13,2018-08-06 15:03:00,2018-08-13 23:34:42,2018-09-13,other,debit_card,other,other,SP,other,-12.088138989600507,-45.79628152202925,1.0,99.0,22.62,1.0,1.0,121.62,60.0,1847.0,3.0,450.0,35.0,50.0,12.0,30.0,9.0
4146,other,RJ,other,RJ,delivered,2017-02-14 16:07:08,2017-02-16 02:10:36,2017-02-16 15:39:17,2017-02-23 13:27:50,2017-03-15,other,boleto,moveis_decoracao,other,SP,furniture_decor,-22.424355380350587,-43.68149786412937,1.0,40.9,15.56,1.0,1.0,56.46,42.0,232.0,4.0,650.0,25.0,14.0,19.0,19.0,8.0
4147,other,other,other,other,delivered,2018-05-27 20:45:09,2018-05-27 20:55:11,2018-05-29 13:28:00,2018-06-14 14:51:12,2018-07-16,other,credit_card,other,other,MG,other,-7.252121408506194,-35.924604402646224,1.0,48.9,50.85,1.0,4.0,99.75,27.0,868.0,3.0,500.0,17.0,9.0,17.0,31.0,17.0
4148,other,SP,other,SP,delivered,2018-01-07 00:24:51,2018-01-08 07:08:23,2018-01-09 15:53:18,2018-01-10 19:05:40,2018-01-24,other,credit_card,other,sao paulo,SP,other,-23.49840066591995,-46.84494070243492,1.0,23.7,8.72,1.0,1.0,32.42,44.0,431.0,1.0,250.0,25.0,7.0,14.0,13.0,3.0
4149,other,MG,other,MG,delivered,2018-07-20 20:36:01,2018-07-20 20:45:16,2018-07-24 05:55:00,2018-07-28 00:37:27,2018-08-08,other,credit_card,esporte_lazer,other,SP,sports_leisure,-16.005491765967335,-41.28092087213586,1.0,99.0,41.67,1.0,2.0,140.67,58.0,1274.0,2.0,4800.0,58.0,10.0,50.0,10.0,7.0
4150,other,MG,other,MG,delivered,2018-06-09 15:33:28,2018-06-09 15:50:18,2018-06-11 14:46:00,2018-06-18 20:32:30,2018-07-04,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-21.76932592607048,-43.35616988484258,1.0,149.9,23.63,1.0,7.0,173.53,60.0,269.0,1.0,1700.0,34.0,7.0,32.0,15.0,9.0
4151,other,MG,other,MG,delivered,2017-11-22 17:47:12,2017-11-22 18:06:45,2017-11-23 19:03:57,2017-12-07 19:51:40,2017-12-13,other,credit_card,other,sao jose do rio preto,SP,other,-21.864576198754023,-42.69993255347226,1.0,59.9,17.67,1.0,1.0,77.57,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,5.0,15.0
4152,other,other,other,other,delivered,2018-07-11 18:33:35,2018-07-13 02:43:56,2018-07-13 12:10:00,2018-07-23 14:44:29,2018-07-27,other,boleto,other,other,SP,other,-27.597002794333232,-48.502540235097136,1.0,779.0,26.75,1.0,1.0,805.75,51.0,2396.0,7.0,3567.0,35.0,9.0,27.0,3.0,11.0
4153,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-10-24 18:37:13,2017-10-24 18:49:54,2017-10-25 17:42:37,2017-10-31 17:51:44,2017-11-10,other,credit_card,other,other,SP,other,-22.87361679072655,-43.34757956869983,1.0,168.0,15.93,1.0,10.0,183.93,51.0,1815.0,2.0,200.0,20.0,7.0,14.0,9.0,6.0
4154,other,SP,other,SP,delivered,2018-04-17 16:10:41,2018-04-17 16:30:38,2018-04-18 22:16:24,2018-04-25 22:32:36,2018-05-10,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table,-23.10496842270184,-45.71349620107913,1.0,74.9,12.91,1.0,1.0,47.33,55.0,249.0,1.0,850.0,38.0,10.0,38.0,14.0,8.0
4155,other,MG,other,MG,delivered,2018-01-13 17:59:46,2018-01-13 18:09:23,2018-01-15 21:12:29,2018-02-02 23:33:20,2018-02-14,other,credit_card,beleza_saude,other,RJ,health_beauty,-18.23776656942184,-43.60328070648007,1.0,189.9,18.58,1.0,3.0,208.48,37.0,325.0,1.0,792.0,19.0,14.0,16.0,11.0,20.0
4156,other,RS,other,RS,delivered,2017-06-28 11:19:15,2017-06-28 11:30:17,2017-06-28 16:49:31,2017-07-04 15:34:36,2017-07-24,other,credit_card,other,other,SP,other,-30.035945620030063,-51.19280648473656,2.0,176.21,26.83,1.0,1.0,238.06,59.0,943.0,1.0,1400.0,21.0,50.0,15.0,19.0,6.0
4157,sao paulo,SP,sao paulo,SP,delivered,2017-08-28 21:01:26,2017-08-28 21:15:17,2017-08-29 21:52:20,2017-09-06 21:43:44,2017-09-21,other,credit_card,other,other,MG,other,-23.484897366639725,-46.42246190175423,1.0,139.9,21.47,1.0,1.0,161.37,58.0,2108.0,1.0,2400.0,34.0,31.0,24.0,14.0,9.0
4158,niteroi,RJ,niteroi,RJ,delivered,2018-06-17 19:21:01,2018-06-17 19:38:31,2018-06-18 15:40:00,2018-06-21 20:03:36,2018-07-23,other,voucher,other,sao jose do rio preto,SP,other,-22.906368343145274,-43.0897201797274,1.0,295.0,20.17,2.0,1.0,39.97,49.0,293.0,1.0,100.0,21.0,9.0,14.0,31.0,4.0
4159,other,RS,other,RS,delivered,2018-01-30 21:21:09,2018-01-30 21:35:31,2018-02-01 01:41:37,2018-02-26 23:57:15,2018-03-06,other,credit_card,other,other,other,other,-29.92605432944123,-51.176951989992745,1.0,230.0,44.02,1.0,5.0,274.02,41.0,673.0,1.0,2200.0,33.0,27.0,24.0,7.0,27.0
4160,sao paulo,SP,sao paulo,SP,delivered,2017-06-07 17:29:31,2017-06-07 17:42:47,2017-06-08 13:21:19,2017-06-19 12:37:46,2017-06-30,other,credit_card,esporte_lazer,other,SC,sports_leisure,-23.54740564530549,-46.656071323763584,1.0,134.9,16.7,1.0,3.0,151.6,59.0,1432.0,6.0,517.0,27.0,17.0,26.0,10.0,11.0
4161,other,SP,other,SP,delivered,2017-07-26 11:09:48,2017-07-26 11:23:51,2017-08-02 11:55:51,2017-08-08 10:27:49,2017-08-22,other,credit_card,other,sao jose do rio preto,SP,other,-23.65580813669389,-47.218923251969485,1.0,59.9,13.44,1.0,1.0,146.68,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,13.0,12.0
4162,other,MG,other,MG,delivered,2017-11-29 15:49:00,2017-12-01 11:31:32,2017-12-01 22:25:52,2017-12-11 23:05:29,2017-12-28,other,boleto,other,other,other,other,-20.407138623629287,-42.888693425258566,1.0,51.8,16.8,1.0,1.0,68.6,36.0,165.0,1.0,425.0,18.0,13.0,14.0,16.0,12.0
4163,other,SP,other,SP,delivered,2018-03-17 14:37:01,2018-03-17 14:50:25,2018-03-19 19:50:57,2018-04-02 23:12:42,2018-04-05,other,credit_card,other,other,SP,other,-22.043700314184303,-47.9017070306711,1.0,190.0,19.41,1.0,1.0,209.41,60.0,3270.0,4.0,7350.0,105.0,10.0,40.0,2.0,16.0
4164,sao paulo,SP,sao paulo,SP,delivered,2018-08-27 21:36:16,2018-08-27 21:45:18,2018-08-28 14:58:00,2018-08-29 21:33:46,2018-09-03,other,debit_card,esporte_lazer,sao paulo,SP,sports_leisure,-23.44700719900167,-46.74387613113857,1.0,20.2,7.4,1.0,1.0,27.6,35.0,421.0,1.0,150.0,45.0,10.0,11.0,4.0,1.0
4165,other,MG,other,MG,delivered,2017-04-23 12:51:32,2017-04-25 08:10:22,2017-04-25 15:29:30,2017-04-27 11:57:41,2017-05-11,other,boleto,other,other,MG,other,-18.9058561490564,-48.26604769637592,1.0,16.99,10.96,1.0,1.0,27.95,45.0,176.0,2.0,200.0,19.0,9.0,12.0,13.0,3.0
4166,rio de janeiro,RJ,rio de janeiro,RJ,delivered,2017-06-12 13:47:19,2017-06-12 14:02:47,2017-06-19 12:33:56,2017-06-26 13:55:45,2017-07-05,other,credit_card,other,other,MG,other,-22.912123914507525,-43.211108546482805,1.0,9.9,16.11,1.0,1.0,26.01,57.0,567.0,1.0,1200.0,20.0,15.0,20.0,8.0,14.0
4167,other,SP,other,SP,delivered,2018-03-07 16:32:41,2018-03-08 02:29:18,2018-03-22 17:38:27,2018-03-26 23:32:38,2018-04-10,other,boleto,informatica_acessorios,other,PR,computers_accessories,-20.55273510618005,-47.41590760623221,2.0,299.9,16.95,1.0,1.0,633.7,47.0,619.0,1.0,1088.0,33.0,20.0,15.0,14.0,19.0
