,geolocation_lat,geolocation_lng,order_item_id,price,freight_value,payment_sequential,payment_installments,payment_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,label,customer_city,customer_state,geolocation_city,geolocation_state,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,shipping_limit_date,payment_type,product_category_name,seller_city,seller_state,product_category_name_english
11122,-16.71073271760937,-49.32964460629682,1.0,29.9,17.14,1.0,3.0,47.04,36.0,512.0,1.0,919.0,17.0,19.0,15.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,MG,health_beauty
11123,-23.630565940042747,-46.70673898819901,1.0,26.0,10.96,1.0,1.0,36.96,48.0,566.0,1.0,200.0,21.0,25.0,21.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,esporte_lazer,other,SP,sports_leisure
11124,-23.63872970413756,-46.63896118789317,1.0,32.99,11.85,1.0,1.0,44.84,55.0,648.0,2.0,400.0,16.0,10.0,16.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
11125,-24.73304449175953,-53.74320706226897,2.0,29.99,15.56,1.0,9.0,91.1,35.0,562.0,1.0,4700.0,37.0,41.0,36.0,0,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
11126,-21.25035251457095,-45.00009125728548,1.0,69.9,0.0,3.0,1.0,20.0,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,voucher,moveis_decoracao,sao paulo,SP,furniture_decor
11127,-26.24774262851298,-49.51923219885073,1.0,59.9,13.57,1.0,1.0,73.47,37.0,1432.0,3.0,700.0,20.0,9.0,14.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,other,other,SC,other
11128,-23.11254278766813,-46.541837158203,2.0,412.0,27.72,6.0,1.0,13.4,28.0,388.0,2.0,3000.0,30.0,30.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,curitiba,PR,other
11129,-31.342814816410733,-54.10496624871208,1.0,130.0,13.86,1.0,4.0,143.86,34.0,1031.0,6.0,1600.0,20.0,60.0,20.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11130,-24.179181233423687,-46.77956852830518,1.0,46.99,25.22,1.0,1.0,9.25,58.0,1146.0,3.0,3200.0,30.0,11.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11131,-16.223266212215982,-45.997340336760026,1.0,65.9,22.39,1.0,1.0,88.29,45.0,236.0,1.0,173.0,18.0,13.0,12.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,PR,computers_accessories
11132,-30.042552613941886,-51.2145983562237,1.0,109.9,25.22,1.0,3.0,135.12,56.0,487.0,1.0,1200.0,50.0,16.0,44.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,MG,bed_bath_table
11133,-22.877406962810696,-42.46335952144817,1.0,119.99,17.58,1.0,1.0,137.57,46.0,670.0,4.0,1200.0,20.0,20.0,25.0,1,other,RJ,other,RJ,delivered,other,other,other,other,other,other,boleto,esporte_lazer,other,SP,sports_leisure
11134,-12.99119023824759,-38.45470858814247,1.0,179.9,24.13,1.0,5.0,204.03,57.0,795.0,1.0,2950.0,19.0,35.0,31.0,1,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,SP,bed_bath_table
11135,-23.52988513933288,-46.45546690259096,1.0,12.25,7.39,1.0,1.0,19.64,45.0,456.0,1.0,175.0,22.0,11.0,16.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11136,-23.79705202826326,-45.99650489758948,1.0,114.9,13.38,1.0,4.0,128.28,60.0,863.0,3.0,1500.0,30.0,12.0,28.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
11137,-12.996466585896496,-38.52473282139766,1.0,37.99,15.79,1.0,3.0,53.78,49.0,399.0,2.0,200.0,19.0,4.0,11.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11138,-22.90617081655024,-43.10458349901904,1.0,80.0,14.31,1.0,1.0,94.31,51.0,1223.0,1.0,250.0,17.0,15.0,12.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11139,-20.76288207122952,-42.88091586199726,1.0,39.99,18.23,1.0,1.0,58.22,53.0,463.0,2.0,150.0,17.0,8.0,14.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11140,-19.92448221538201,-43.922322840510496,1.0,82.5,19.55,1.0,4.0,102.05,51.0,323.0,1.0,550.0,16.0,10.0,16.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11141,-25.453794372756576,-49.28521843144441,1.0,550.9,21.74,1.0,10.0,572.64,52.0,913.0,3.0,593.0,30.0,13.0,16.0,1,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SC,health_beauty
11142,-22.907946352213003,-43.21967324617698,1.0,115.0,16.51,1.0,2.0,131.51,39.0,724.0,1.0,450.0,20.0,20.0,20.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SC,other
11143,-25.280178876548376,-54.07934455753696,1.0,59.4,16.18,1.0,1.0,75.58,40.0,207.0,1.0,700.0,35.0,7.0,27.0,0,other,PR,other,PR,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
11144,-23.953442237867097,-46.32563950943507,1.0,49.99,19.63,1.0,1.0,69.62,56.0,1043.0,2.0,3100.0,30.0,11.0,30.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11145,-22.675045524603085,-46.977239237698456,1.0,179.9,25.39,1.0,1.0,205.29,57.0,918.0,1.0,625.0,25.0,8.0,23.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,other,computers_accessories
11146,-23.55294556036128,-46.43615223258697,2.0,108.99,28.64,1.0,3.0,228.26,44.0,937.0,1.0,700.0,25.0,12.0,19.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,other,health_beauty
11147,-23.54646763188849,-46.31743880609893,1.0,99.9,7.95,6.0,1.0,15.67,45.0,955.0,2.0,125.0,16.0,11.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,other,sao paulo,SP,other
11148,-16.65434479471639,-49.48953601606786,1.0,84.99,15.35,1.0,2.0,100.34,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,beleza_saude,santo andre,SP,health_beauty
11149,-23.61877003052688,-46.77025147446477,1.0,149.99,18.93,1.0,1.0,168.92,60.0,510.0,1.0,275.0,20.0,7.0,13.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11150,-22.913384479600666,-43.392873038028696,1.0,19.9,18.24,1.0,1.0,38.14,56.0,295.0,3.0,150.0,31.0,3.0,28.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
11151,-23.60108640244673,-46.5492777901783,1.0,93.0,13.31,1.0,2.0,106.31,40.0,634.0,1.0,436.0,20.0,13.0,15.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11152,-23.004488711597983,-43.3686462106257,2.0,179.99,45.25,1.0,1.0,1351.44,55.0,1029.0,3.0,16400.0,57.0,55.0,22.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,2018-08-07 17:17:00,other,other,other,boleto,other,other,SP,other
11153,-21.987576888906865,-46.79147141421103,1.0,219.9,34.94,1.0,1.0,764.52,40.0,2137.0,1.0,10850.0,58.0,28.0,58.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11154,-23.64584920650349,-46.45300578977426,1.0,99.0,9.51,1.0,5.0,108.51,60.0,1892.0,2.0,850.0,20.0,9.0,14.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11155,-19.880116710802653,-43.99900799443141,2.0,58.99,26.71,1.0,10.0,171.4,43.0,582.0,1.0,1350.0,35.0,19.0,45.0,0,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11156,-23.54889898612153,-46.56390479724742,1.0,149.9,21.54,1.0,10.0,171.44,58.0,2400.0,2.0,10800.0,54.0,27.0,36.0,0,sao paulo,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,other,SC,bed_bath_table
11157,-16.70065390674591,-43.84794520399331,1.0,11.9,16.79,1.0,1.0,28.69,55.0,234.0,1.0,100.0,20.0,7.0,12.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,PR,other
11158,-18.879719019193875,-41.941882848993394,1.0,136.4,15.7,1.0,1.0,152.1,53.0,1459.0,4.0,548.0,20.0,10.0,16.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
11159,-22.937959875419743,-43.06103789709287,1.0,89.0,15.37,6.0,1.0,25.73,59.0,1130.0,2.0,243.0,17.0,15.0,12.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,voucher,informatica_acessorios,other,SP,computers_accessories
11160,-22.89184943825374,-43.11969204662705,1.0,136.0,18.83,1.0,8.0,154.83,37.0,431.0,1.0,200.0,20.0,7.0,15.0,0,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11161,-23.654764601742304,-52.611120149945634,2.0,23.9,14.52,1.0,1.0,76.84,57.0,1271.0,5.0,225.0,45.0,10.0,14.0,0,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,beleza_saude,sao paulo,SP,health_beauty
11162,-22.90275792062436,-43.12723028634046,1.0,108.0,9.77,1.0,5.0,117.77,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
11163,-23.55464402838935,-46.31127817979919,1.0,25.99,7.78,1.0,3.0,33.77,46.0,365.0,1.0,200.0,16.0,5.0,20.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11164,-29.374427552316583,-50.885780018412525,1.0,128.9,15.65,1.0,1.0,144.55,24.0,491.0,1.0,3400.0,28.0,24.0,14.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,boleto,other,sao jose do rio preto,SP,other
11165,-22.893807805500728,-42.0411084859198,1.0,274.99,16.67,1.0,1.0,291.66,59.0,2374.0,3.0,350.0,16.0,10.0,12.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,boleto,other,other,MG,other
11166,-13.065379056973686,-55.91950178477792,1.0,24.98,20.8,1.0,1.0,91.56,44.0,1133.0,2.0,200.0,36.0,15.0,21.0,0,other,other,other,other,delivered,other,other,other,other,other,other,boleto,informatica_acessorios,other,SC,computers_accessories
11167,-22.6403749327658,-47.19118033750493,1.0,74.5,15.73,1.0,1.0,90.23,56.0,1538.0,2.0,625.0,23.0,17.0,19.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11168,-20.458858388494924,-45.421559219074325,1.0,79.9,18.66,1.0,3.0,197.12,44.0,273.0,1.0,400.0,40.0,5.0,30.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11169,-17.85039281508454,-40.35840212900244,1.0,89.9,18.2,1.0,10.0,108.1,40.0,783.0,1.0,920.0,35.0,28.0,22.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,other,PR,other
11170,-30.038469466676656,-51.22344902992704,2.0,89.0,12.33,1.0,1.0,202.66,56.0,357.0,2.0,1050.0,91.0,13.0,11.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,boleto,other,other,other,other
11171,-27.000821999999943,-48.622818499999966,1.0,209.99,58.14,1.0,4.0,268.13,58.0,722.0,1.0,13850.0,35.0,95.0,25.0,0,other,other,other,other,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11172,-19.928362902590965,-43.9543462209302,1.0,149.97,9.78,1.0,1.0,159.75,59.0,653.0,5.0,3900.0,20.0,15.0,30.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,boleto,other,other,MG,other
11173,-23.95142489731085,-46.32380032321532,1.0,144.8,14.03,1.0,10.0,158.83,59.0,196.0,7.0,2100.0,36.0,11.0,26.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,ibitinga,SP,furniture_decor
11174,-23.55573032912317,-46.6075549593702,1.0,14.9,7.39,1.0,1.0,44.58,44.0,240.0,1.0,100.0,16.0,20.0,20.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,debit_card,other,other,SP,other
11175,-23.59436750346697,-46.53459148180749,1.0,129.9,14.27,1.0,1.0,144.17,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,voucher,cama_mesa_banho,ibitinga,SP,bed_bath_table
11176,-24.14319292645275,-46.72919955620633,1.0,98.0,12.19,1.0,4.0,110.19,40.0,183.0,4.0,450.0,27.0,11.0,19.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
11177,-24.53851589870699,-52.99593265652511,1.0,79.9,17.0,1.0,9.0,96.9,50.0,554.0,3.0,100.0,16.0,5.0,11.0,1,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11178,-22.90507423727126,-43.17772389786257,1.0,69.9,17.74,1.0,1.0,87.64,58.0,689.0,1.0,950.0,45.0,15.0,35.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,cama_mesa_banho,ibitinga,SP,bed_bath_table
11179,-23.54091319954992,-46.685435243002985,1.0,17.9,11.85,1.0,2.0,29.75,57.0,646.0,1.0,300.0,16.0,30.0,20.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,other,SP,furniture_decor
11180,-23.60366149264241,-46.6700932404928,1.0,36.9,12.69,1.0,1.0,49.59,59.0,359.0,4.0,900.0,31.0,13.0,26.0,1,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,sao jose do rio preto,SP,computers_accessories
11181,-22.986776474032084,-43.19836166472388,2.0,25.73,7.9,1.0,1.0,68.69,31.0,299.0,2.0,500.0,42.0,6.0,33.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
11182,-22.76181781681003,-47.15065907314321,1.0,226.95,18.32,1.0,6.0,245.27,59.0,555.0,1.0,8400.0,61.0,13.0,61.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11183,-15.687993937778767,-40.738820136378266,2.0,21.9,13.26,1.0,1.0,46.69,35.0,671.0,1.0,2700.0,36.0,9.0,20.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,SP,computers_accessories
11184,-22.97505416809871,-46.98238482457097,1.0,139.0,15.73,1.0,7.0,154.73,53.0,597.0,1.0,5417.0,47.0,44.0,44.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11185,-21.426499431404785,-45.94320511323208,1.0,599.65,18.95,1.0,1.0,618.6,41.0,874.0,2.0,460.0,36.0,10.0,16.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,RJ,health_beauty
11186,-20.14303877526728,-44.21003774198162,1.0,12.9,14.52,1.0,1.0,27.42,42.0,119.0,1.0,250.0,30.0,4.0,40.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11187,-21.600999792418488,-48.80957498796392,1.0,110.32,13.43,1.0,6.0,123.75,60.0,919.0,1.0,150.0,22.0,3.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
11188,-24.17935096696295,-46.78033600014423,1.0,32.99,12.69,1.0,1.0,274.08,41.0,789.0,1.0,950.0,20.0,35.0,20.0,1,other,SP,other,SP,delivered,2017-11-24 10:41:43,2017-11-24 12:18:26,other,2017-12-13 20:57:14,2017-12-15 00:00:00,2017-12-01 12:18:26,debit_card,moveis_decoracao,sao paulo,SP,furniture_decor
11189,-23.354467888601267,-46.7518036901863,1.0,138.0,12.36,1.0,2.0,150.36,47.0,490.0,1.0,1500.0,22.0,27.0,22.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
11190,-26.248448779060418,-51.091303772925365,1.0,299.99,28.18,1.0,8.0,328.17,47.0,1139.0,3.0,1700.0,26.0,9.0,20.0,0,other,PR,other,PR,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11191,-23.45182243430202,-46.45150315385984,1.0,259.9,41.77,1.0,1.0,301.67,57.0,674.0,1.0,22350.0,32.0,74.0,53.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11192,-22.88905358174156,-47.08118801096427,1.0,89.98,51.48,1.0,10.0,391.66,26.0,945.0,1.0,12700.0,55.0,70.0,18.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11193,-22.90033770163407,-43.35166113942709,4.0,79.98,48.29,1.0,1.0,697.23,19.0,930.0,1.0,12775.0,37.0,65.0,36.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
11194,-23.67081071911881,-46.4742059226019,1.0,289.9,16.2,1.0,2.0,306.1,44.0,259.0,2.0,425.0,23.0,14.0,17.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
11195,-23.55789512835748,-46.813187263845634,1.0,29.9,7.47,1.0,1.0,37.37,56.0,390.0,1.0,250.0,16.0,5.0,15.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SP,health_beauty
11196,-22.28201061935045,-42.52959583167418,1.0,449.0,48.44,1.0,5.0,497.44,49.0,551.0,3.0,8800.0,100.0,7.0,35.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SC,other
11197,-20.023554550526743,-45.527769563957335,1.0,329.9,16.48,2.0,1.0,87.19,36.0,210.0,1.0,541.0,21.0,15.0,16.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,voucher,other,other,RJ,other
11198,-21.314381646690475,-46.718534645161256,1.0,63.14,16.2,1.0,2.0,79.34,40.0,45.0,1.0,200.0,16.0,35.0,25.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11199,-23.5687029045242,-46.409793731750256,2.0,12.99,10.61,1.0,1.0,57.12,48.0,485.0,1.0,300.0,35.0,5.0,25.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,debit_card,moveis_decoracao,sao paulo,SP,furniture_decor
11200,-23.49063677906978,-46.74034422759532,1.0,156.0,11.7,1.0,4.0,167.7,51.0,1815.0,2.0,200.0,20.0,7.0,14.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11201,-25.440416979456444,-49.274221850683794,1.0,24.99,15.28,1.0,1.0,40.27,58.0,467.0,2.0,150.0,17.0,8.0,14.0,1,curitiba,PR,curitiba,PR,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11202,-22.42121955800547,-45.446359628864265,1.0,149.87,14.78,1.0,3.0,64.65,42.0,363.0,1.0,922.0,30.0,15.0,17.0,0,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,informatica_acessorios,other,MG,computers_accessories
11203,-23.153779622280428,-46.91568991271852,2.0,399.0,16.99,1.0,4.0,602.88,58.0,1209.0,1.0,1750.0,50.0,6.0,19.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,RJ,other
11204,-22.91715840189848,-43.223053652778646,1.0,237.0,17.63,1.0,1.0,254.63,54.0,510.0,2.0,4400.0,30.0,30.0,30.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,moveis_decoracao,santo andre,SP,furniture_decor
11205,-23.00163158326865,-43.39337237451495,3.0,59.56,16.18,1.0,1.0,227.22,37.0,1266.0,1.0,1100.0,24.0,42.0,11.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
11206,-16.740718889809028,-43.87377686441803,1.0,49.0,18.44,1.0,5.0,67.44,49.0,578.0,6.0,200.0,16.0,2.0,11.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11207,-24.031065077338,-46.51588536863327,1.0,22.9,8.11,1.0,1.0,31.01,18.0,1081.0,1.0,250.0,26.0,3.0,36.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11208,-22.878325781291483,-43.257493744243725,1.0,27.99,14.1,1.0,4.0,42.09,60.0,818.0,4.0,200.0,17.0,4.0,12.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,2017-12-15 00:00:00,other,credit_card,other,sao paulo,SP,other
11209,-23.495953226993954,-46.62593153618463,1.0,15.9,7.78,1.0,1.0,23.68,52.0,708.0,1.0,200.0,18.0,8.0,24.0,0,sao paulo,SP,sao paulo,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11210,-19.88694806717061,-43.92094618373823,1.0,79.0,17.98,1.0,4.0,96.98,32.0,397.0,2.0,250.0,16.0,16.0,11.0,1,belo horizonte,MG,belo horizonte,MG,delivered,other,other,other,other,other,other,credit_card,beleza_saude,other,SC,health_beauty
11211,-22.9198782270184,-43.21553184638462,2.0,149.99,16.15,1.0,4.0,332.28,50.0,1449.0,3.0,600.0,18.0,11.0,11.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,sao paulo,SP,sports_leisure
11212,-13.002469931444413,-38.46053638703907,1.0,239.9,17.12,4.0,1.0,20.0,53.0,2789.0,1.0,250.0,19.0,7.0,12.0,0,other,other,other,other,delivered,other,other,other,other,other,other,voucher,beleza_saude,other,MG,health_beauty
11213,-21.77557459671319,-41.29669352746706,1.0,24.9,15.1,1.0,3.0,40.0,56.0,142.0,6.0,150.0,16.0,9.0,11.0,0,other,RJ,other,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,MG,other
11214,-23.32897535327979,-46.82813826427613,2.0,201.4,1.38,1.0,10.0,442.87,42.0,463.0,1.0,12600.0,50.0,28.0,40.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11215,-30.039171559524554,-51.22437862559864,1.0,189.99,16.09,1.0,6.0,206.08,53.0,3734.0,5.0,538.0,23.0,12.0,34.0,1,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,beleza_saude,sao paulo,SP,health_beauty
11216,-21.21075613988113,-47.80207252553521,1.0,13.98,11.85,1.0,1.0,25.83,59.0,409.0,1.0,225.0,18.0,4.0,12.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11217,-22.91896015292288,-43.2372137843499,2.0,173.0,18.46,1.0,1.0,765.84,56.0,255.0,1.0,1975.0,43.0,10.0,33.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11218,-22.279987923455234,-46.37061077655273,1.0,317.0,35.76,1.0,5.0,352.76,49.0,1841.0,7.0,3050.0,50.0,39.0,12.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,esporte_lazer,other,SP,sports_leisure
11219,-16.052447241179998,-48.03083457861171,1.0,819.0,20.49,1.0,1.0,839.49,34.0,1468.0,1.0,850.0,30.0,17.0,24.0,1,other,other,other,other,delivered,other,other,other,other,other,other,boleto,other,sao paulo,SP,other
11220,-21.77459120826996,-43.37214621521227,1.0,21.99,18.23,1.0,1.0,40.22,42.0,157.0,1.0,250.0,33.0,2.0,23.0,1,other,MG,other,MG,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11221,-22.92913171412087,-43.17552993282938,2.0,29.99,14.1,1.0,3.0,88.18,57.0,680.0,2.0,250.0,17.0,7.0,13.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
11222,-22.9432962567442,-43.33751318938008,1.0,28.9,16.79,1.0,1.0,45.69,43.0,889.0,2.0,113.0,16.0,10.0,12.0,0,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,boleto,other,other,PR,other
11223,-22.900851659183942,-43.12058774104107,1.0,13.65,14.1,1.0,1.0,27.75,39.0,400.0,1.0,200.0,25.0,7.0,16.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11224,-22.92441937996993,-43.2536366523746,1.0,22.8,15.1,1.0,1.0,37.9,55.0,483.0,1.0,350.0,16.0,10.0,16.0,1,rio de janeiro,RJ,rio de janeiro,RJ,delivered,other,other,other,other,other,other,credit_card,cama_mesa_banho,ibitinga,SP,bed_bath_table
11225,-29.693282857608697,-53.810414218852735,1.0,149.99,16.81,1.0,10.0,333.6,46.0,129.0,1.0,100.0,16.0,10.0,15.0,0,other,RS,other,RS,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11226,-8.122236319741656,-34.9105853753985,1.0,79.0,25.83,1.0,1.0,104.83,56.0,276.0,3.0,200.0,16.0,4.0,20.0,1,other,other,other,other,delivered,other,other,other,other,other,other,debit_card,informatica_acessorios,other,SP,computers_accessories
11227,-21.212566786941856,-41.88920161039925,1.0,24.0,18.23,1.0,1.0,42.23,33.0,389.0,2.0,150.0,20.0,6.0,15.0,1,niteroi,RJ,niteroi,RJ,delivered,other,other,other,other,other,other,boleto,other,other,SP,other
11228,-23.67587217813947,-46.45083906372706,1.0,25.0,10.96,1.0,1.0,71.92,36.0,2213.0,1.0,350.0,45.0,45.0,12.0,0,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,sao paulo,SP,other
11229,-21.807347123763822,-48.17038921259631,1.0,99.9,11.31,1.0,2.0,111.21,49.0,323.0,2.0,250.0,16.0,20.0,20.0,1,other,SP,other,SP,delivered,other,other,other,other,other,other,credit_card,other,other,SP,other
